Text,X,A1: NC,X,A2: NC,X,A3: NC,X,A4: NC,X,A5: NC,X,A6: NC,X,A7: NC,X,A8: NC,X,A9: NC,X,A10: NC,X,A11: NC,X,A12: NC,X,B1: BT,X,B2: BT,X,B3: BT,X,B4: BT,X,B5: BT,X,B6: BT,X,B7: BT,X,B8: BT,X,B9: BT,X,B10: BT,X,B11: BT,X,B12: BT,X,C1: CT,X,C2: CT,X,C3: CT,X,C4: CT,X,C5: CT,X,C6: CT,X,C7: CT,X,C8: CT,X,C9: CT,X,C10: CT,X,C11: CT,X,C12: CT,X,D1: DT,X,D2: DT,X,D3: DT,X,D4: DT,X,D5: DT,X,D6: DT,X,D7: DT,X,D8: DT,X,D9: DT,X,D10: DT,X,D11: DT,X,D12: DT,X,E1: ET,X,E2: ET,X,E3: ET,X,E4: ET,X,E5: ET,X,E6: ET,X,E7: ET,X,E8: ET,X,E9: ET,X,E10: ET,X,E11: ET,X,E12: ET,X,F1: FT,X,F2: FT,X,F3: FT,X,F4: FT,X,F5: FT,X,F6: FT,X,F7: FT,X,F8: FT,X,F9: FT,X,F10: FT,X,F11: FT,X,F12: FT,X,G1: GT,X,G2: GT,X,G3: GT,X,G4: GT,X,G5: GT,X,G6: GT,X,G7: GT,X,G8: GT,X,G9: GT,X,G10: GT,X,G11: GT,X,G12: GT,X,H1: HT,X,H2: HT,X,H3: HT,X,H4: HT,X,H5: HT,X,H6: HT,X,H7: HT,X,H8: HT,X,H9: HT,X,H10: HT,X,H11: HT,X,H12: HT
47.31,47.31,48.97096924,47.31,51.43581781,47.31,51.77624318,47.31,51.97608933,47.31,52.03548743,47.31,51.28325889,47.31,52.40772749,47.31,49.18050699,47.31,53.01762794,47.31,52.50744167,47.31,52.58631527,47.31,52.0877152,47.31,51.41211103,47.31,53.18126297,47.31,52.81241376,47.31,50.68138376,47.31,53.8294489,47.31,55.67722668,47.31,55.660151,47.31,53.55880791,47.31,52.60495521,47.31,54.74728479,47.31,54.88004758,47.31,52.32910164,47.31,49.83307964,47.31,53.12707259,47.31,53.03090471,47.31,52.61926672,47.31,54.25848805,47.31,55.80553959,47.31,55.92068747,47.31,54.24155811,47.31,56.74465814,47.31,57.38628584,47.31,56.31847546,47.31,37.9654375,47.31,51.26269035,47.31,51.06596786,47.31,51.70510343,47.31,52.74738045,47.31,53.20046157,47.31,56.02766428,47.31,55.27064581,47.31,54.13251667,47.31,52.58056832,47.31,54.70887302,47.31,54.43261624,47.31,53.22694709,47.31,52.17878224,47.31,51.76932061,47.31,52.33930333,47.31,53.6615826,47.31,53.96376623,47.31,54.6951396,47.31,54.9692686,47.31,53.80013606,47.31,55.53090537,47.31,55.32847479,47.31,53.60467663,47.31,52.88041528,47.31,50.05273649,47.31,53.74211276,47.31,53.27487558,47.31,54.6973694,47.31,53.43683462,47.31,56.36876005,47.31,55.51150759,47.31,52.46902018,47.31,54.66174123,47.31,56.79099808,47.31,57.70517594,47.31,53.62436102,47.31,50.42556436,47.31,53.11703608,47.31,54.0802549,47.31,52.14670037,47.31,53.26821048,47.31,55.68964845,47.31,56.70793207,47.31,53.87358333,47.31,54.55470126,47.31,57.07570282,47.31,55.6883368,47.31,54.03445905,47.31,48.00151282,47.31,50.35242314,47.31,51.43188287,47.31,50.22302205,47.31,52.81788381,47.31,52.83315233,47.31,52.01456426,47.31,53.64315641,47.31,53.40216346,47.31,52.57445703,47.31,51.53679991,47.31,52.09203877
47.65,47.65,47.92431521,47.65,50.32147317,47.65,50.60234499,47.65,50.82421221,47.65,50.86213819,47.65,50.24028233,47.65,51.25653534,47.65,48.0711126,47.65,51.87005982,47.65,51.34311364,47.65,51.4471854,47.65,50.95463833,47.65,50.30771547,47.65,52.07591039,47.65,51.60218786,47.65,49.60213778,47.65,52.65000293,47.65,54.45864511,47.65,54.50396003,47.65,52.37369758,47.65,51.50538358,47.65,53.554188,47.65,53.6669312,47.65,51.22180103,47.65,48.68910639,47.65,51.96478975,47.65,51.88433246,47.65,51.45330155,47.65,53.09344104,47.65,54.6238444,47.65,54.74994694,47.65,53.02095564,47.65,55.49394612,47.65,56.17347551,47.65,55.06300751,47.65,37.1136138,47.65,50.19401526,47.65,49.95998374,47.65,50.6414806,47.65,51.61611559,47.65,52.03721686,47.65,54.82241777,47.65,54.07058273,47.65,52.95042799,47.65,51.44047658,47.65,53.52405417,47.65,53.2936904,47.65,52.04204566,47.65,51.03092264,47.65,50.65861943,47.65,51.22538133,47.65,52.50000902,47.65,52.78728847,47.65,53.52107139,47.65,53.78251629,47.65,52.61579328,47.65,54.32886025,47.65,54.17186603,47.65,52.48081527,47.65,51.76285468,47.65,49.00390611,47.65,52.56601878,47.65,52.06305627,47.65,53.5728328,47.65,52.31176849,47.65,55.15074686,47.65,54.3329312,47.65,51.33586072,47.65,53.48282478,47.65,55.53143489,47.65,56.49753446,47.65,52.46221906,47.65,49.27505232,47.65,51.95176074,47.65,52.89854513,47.65,50.92883778,47.65,52.13740712,47.65,54.4244306,47.65,55.49700663,47.65,52.72323646,47.65,53.41515847,47.65,55.87676678,47.65,54.42627662,47.65,52.8812217,47.65,46.9496948,47.65,49.26812975,47.65,50.34743403,47.65,49.1110821,47.65,51.66375746,47.65,51.65222469,47.65,50.90951287,47.65,52.48095615,47.65,52.20054584,47.65,51.41660949,47.65,50.38786185,47.65,51.03978839
47.94,47.94,46.78421375,47.94,49.15719857,47.94,49.44402623,47.94,49.69810649,47.94,49.70419835,47.94,49.07913139,47.94,50.08469206,47.94,46.93046705,47.94,50.65654023,47.94,50.1787856,47.94,50.28340631,47.94,49.77669347,47.94,49.1638831,47.94,50.87477371,47.94,50.48407346,47.94,48.47972409,47.94,51.50345498,47.94,53.25272821,47.94,53.24335723,47.94,51.21429064,47.94,50.31200503,47.94,52.39555348,47.94,52.480893,47.94,50.05899353,47.94,47.55552915,47.94,50.78714609,47.94,50.78078704,47.94,50.33759183,47.94,51.9108617,47.94,53.37942828,47.94,53.43538209,47.94,51.86661068,47.94,54.32850562,47.94,54.86858283,47.94,53.81560861,47.94,36.33070734,47.94,49.06081208,47.94,48.8895938,47.94,49.4722509,47.94,50.42991222,47.94,50.90385822,47.94,53.61966825,47.94,52.80022518,47.94,51.79878405,47.94,50.30553425,47.94,52.34447218,47.94,52.03685251,47.94,50.86539787,47.94,49.85475093,47.94,49.5453824,47.94,50.03117207,47.94,51.33594817,47.94,51.63817066,47.94,52.2797012,47.94,52.5330479,47.94,51.46188068,47.94,53.11909099,47.94,52.98902922,47.94,51.25771096,47.94,50.62052342,47.94,47.84168642,47.94,51.34166111,47.94,50.95934567,47.94,52.35333793,47.94,51.1393034,47.94,53.86020455,47.94,53.09894995,47.94,50.13649719,47.94,52.24703637,47.94,54.27977557,47.94,55.16859495,47.94,51.23090967,47.94,48.21523326,47.94,50.79160082,47.94,51.70924726,47.94,49.83678625,47.94,50.95635318,47.94,53.17181913,47.94,54.2454639,47.94,51.48045747,47.94,52.22085205,47.94,54.57947193,47.94,53.23493841,47.94,51.63025707,47.94,45.8638663,47.94,48.13479055,47.94,49.2169513,47.94,48.00931954,47.94,50.52233949,47.94,50.45854495,47.94,49.7787581,47.94,51.3109589,47.94,50.99892335,47.94,50.25337449,47.94,49.22790596,47.94,49.76973203
48.31,48.31,45.69183897,48.31,47.9922129,48.31,48.25893926,48.31,48.54535242,48.31,48.6275095,48.31,47.96082962,48.31,48.93774306,48.31,45.85965041,48.31,49.51073453,48.31,49.01909868,48.31,49.14638046,48.31,48.63477122,48.31,48.01145283,48.31,49.7451207,48.31,49.354707,48.31,47.39458985,48.31,50.33293678,48.31,52.03275383,48.31,52.00430438,48.31,50.06152309,48.31,49.2089236,48.31,51.2199554,48.31,51.25869756,48.31,48.95393258,48.31,46.47858262,48.31,49.61613885,48.31,49.6432331,48.31,49.16551839,48.31,50.76957295,48.31,52.18874251,48.31,52.25814421,48.31,50.6983206,48.31,53.08670472,48.31,53.68593555,48.31,52.58049684,48.31,35.42210446,48.31,47.93197701,48.31,47.7700478,48.31,48.37495687,48.31,49.31250155,48.31,49.6920931,48.31,52.33555566,48.31,51.65902024,48.31,50.56982448,48.31,49.1953619,48.31,51.12184681,48.31,50.88624144,48.31,49.73755296,48.31,48.7471604,48.31,48.40077364,48.31,48.90364938,48.31,50.13574327,48.31,50.44547653,48.31,51.15411899,48.31,51.36500534,48.31,50.28143438,48.31,51.9492027,48.31,51.78664204,48.31,50.13298916,48.31,49.43351251,48.31,46.76384945,48.31,50.22029502,48.31,49.76396719,48.31,51.21744415,48.31,49.92322,48.31,52.61564457,48.31,51.84593561,48.31,49.0125267,48.31,51.08504759,48.31,53.07159353,48.31,53.92191007,48.31,50.05148297,48.31,47.15992196,48.31,49.63293554,48.31,50.5288528,48.31,48.66068514,48.31,49.79423814,48.31,51.9681949,48.31,52.92641244,48.31,50.34183057,48.31,51.0019579,48.31,53.27023938,48.31,52.02625471,48.31,50.44283414,48.31,44.80386831,48.31,47.00593451,48.31,48.04213666,48.31,46.92971796,48.31,49.31886953,48.31,49.34545376,48.31,48.5854352,48.31,50.11393381,48.31,49.88353552,48.31,49.06249903,48.31,48.11432162,48.31,48.68880429
48.68,48.68,44.62416238,48.68,46.8444134,48.68,47.098824,48.68,47.42785749,48.68,47.46277154,48.68,46.78508818,48.68,47.82360029,48.68,44.80282789,48.68,48.29545251,48.68,47.84207991,48.68,47.98049735,48.68,47.50493851,48.68,46.8578019,48.68,48.55534287,48.68,48.12502608,48.68,46.29075824,48.68,49.17493007,48.68,50.77756622,48.68,50.83929613,48.68,48.91605017,48.68,48.05292931,48.68,50.03056969,48.68,50.0275772,48.68,47.76113197,48.68,45.34037897,48.68,48.48562164,48.68,48.50535947,48.68,47.98053135,48.68,49.55321341,48.68,50.92070558,48.68,51.02072096,48.68,49.49420881,48.68,51.89168253,48.68,52.42980685,48.68,51.36651436,48.68,34.54987204,48.68,46.78665729,48.68,46.66491233,48.68,47.22179803,48.68,48.21233307,48.68,48.53004269,48.68,51.17673873,48.68,50.5180985,48.68,49.44221422,48.68,48.03050018,48.68,49.96696461,48.68,49.68932332,48.68,48.53133976,48.68,47.61565108,48.68,47.27072725,48.68,47.82841937,48.68,48.98289549,48.68,49.24790612,48.68,49.91411503,48.68,50.16707795,48.68,49.09826684,48.68,50.6789645,48.68,50.61286244,48.68,48.9080637,48.68,48.27805135,48.68,45.69505756,48.68,48.97931519,48.68,48.52564625,48.68,49.98931602,48.68,48.82680971,48.68,51.40166645,48.68,50.66876282,48.68,47.88800693,48.68,49.89179762,48.68,51.83970252,48.68,52.68053512,48.68,48.84852473,48.68,46.01009045,48.68,48.46872085,48.68,49.29269152,48.68,47.54700346,48.68,48.60931464,48.68,50.71699736,48.68,51.7652205,48.68,49.16949889,48.68,49.83485279,48.68,52.08323617,48.68,50.80601921,48.68,49.24839678,48.68,43.69482287,48.68,45.94038865,48.68,46.95854111,48.68,45.76508484,48.68,48.17087051,48.68,48.21401392,48.68,47.4710009,48.68,48.90336121,48.68,48.70659986,48.68,47.90535951,48.68,46.94105737,48.68,47.50400093
48.96,48.96,43.49486844,48.96,45.73617691,48.96,45.93374034,48.96,46.27201997,48.96,46.37797379,48.96,45.66868328,48.96,46.66593204,48.96,43.66261611,48.96,47.156964,48.96,46.76449023,48.96,46.89682926,48.96,46.41985969,48.96,45.75163387,48.96,47.38410023,48.96,47.00067907,48.96,45.20496948,48.96,48.02006613,48.96,49.61185166,48.96,49.69545338,48.96,47.75051435,48.96,46.94939071,48.96,48.86817292,48.96,48.86992708,48.96,46.68485358,48.96,44.23079683,48.96,47.32485744,48.96,47.41865852,48.96,46.8940644,48.96,48.34255352,48.96,49.736314,48.96,49.79170348,48.96,48.37991554,48.96,50.68198772,48.96,51.21393374,48.96,50.14770444,48.96,33.73399691,48.96,45.682872,48.96,45.55499368,48.96,46.10425286,48.96,47.04031518,48.96,47.4159374,48.96,50.1186953,48.96,49.30015645,48.96,48.23913617,48.96,46.9200803,48.96,48.78902704,48.96,48.51957731,48.96,47.40770599,48.96,46.49735832,48.96,46.17910811,48.96,46.67340542,48.96,47.86063247,48.96,48.06596083,48.96,48.74468242,48.96,48.95234802,48.96,47.9055359,48.96,49.50208826,48.96,49.45542582,48.96,47.73169,48.96,47.08410586,48.96,44.60577278,48.96,47.88624507,48.96,47.4110831,48.96,48.87692426,48.96,47.67866692,48.96,50.20363329,48.96,49.44202913,48.96,46.79448578,48.96,48.73533341,48.96,50.61379923,48.96,51.46681862,48.96,47.72591732,48.96,44.93292982,48.96,47.2973109,48.96,48.1811519,48.96,46.42622518,48.96,47.49282863,48.96,49.53718106,48.96,50.5236911,48.96,48.02852106,48.96,48.68132878,48.96,50.86504171,48.96,49.59980582,48.96,48.09873581,48.96,42.72165091,48.96,44.83626183,48.96,45.85479854,48.96,44.69732894,48.96,47.03351236,48.96,47.04477588,48.96,46.33891107,48.96,47.77122892,48.96,47.59075027,48.96,46.78067607,48.96,45.81452589,48.96,46.4038828
49.33,49.33,42.42933349,49.33,44.60813032,49.33,44.84489712,49.33,45.15548472,49.33,45.21155723,49.33,44.59934606,49.33,45.51396303,49.33,42.60235614,49.33,46.00603201,49.33,45.59420683,49.33,45.74351004,49.33,45.30331579,49.33,44.61511691,49.33,46.21317624,49.33,45.87146478,49.33,44.10473607,49.33,46.84716343,49.33,48.37175178,49.33,48.40559158,49.33,46.61845696,49.33,45.79172628,49.33,47.65824958,49.33,47.69933347,49.33,45.60769416,49.33,43.15659025,49.33,46.16935213,49.33,46.26858313,49.33,45.75479644,49.33,47.20643855,49.33,48.59095008,49.33,48.63481306,49.33,47.22705823,49.33,49.48168242,49.33,49.97355706,49.33,48.95306744,49.33,32.89993114,49.33,44.5670853,49.33,44.42032311,49.33,45.02219529,49.33,45.92304799,49.33,46.24167649,49.33,48.81473484,49.33,48.12395121,49.33,47.06105619,49.33,45.7405609,49.33,47.59012787,49.33,47.32623579,49.33,46.19202698,49.33,45.37188935,49.33,45.05238631,49.33,45.55103862,49.33,46.70044983,49.33,46.93311602,49.33,47.61427,49.33,47.82210415,49.33,46.76835777,49.33,48.32978364,49.33,48.26629698,49.33,46.54810517,49.33,46.0046036,49.33,43.48168061,49.33,46.66594927,49.33,46.23345582,49.33,47.75617364,49.33,46.52259293,49.33,48.98923448,49.33,48.22945946,49.33,45.6349992,49.33,47.56314835,49.33,49.40313426,49.33,50.20949791,49.33,46.53003137,49.33,43.81556981,49.33,46.20013104,49.33,46.97306301,49.33,45.28297304,49.33,46.33839562,49.33,48.37151857,49.33,49.2784056,49.33,46.92342807,49.33,47.47821605,49.33,49.58785143,49.33,48.39943094,49.33,46.89749314,49.33,41.61206241,49.33,43.69978573,49.33,44.68522577,49.33,43.57461008,49.33,45.8657657,49.33,45.88846484,49.33,45.18170145,49.33,46.61855413,49.33,46.42532478,49.33,45.67880874,49.33,44.73691101,49.33,45.28066523
49.69,49.69,41.38749503,49.69,43.50709245,49.69,43.68950342,49.69,44.00667543,49.69,44.12349912,49.69,43.45141908,49.69,44.40721657,49.69,41.53961027,49.69,44.87474945,49.69,44.50518926,49.69,44.61258502,49.69,44.18108238,49.69,43.49246945,49.69,45.04638634,49.69,44.72082638,49.69,43.00302392,49.69,45.74727987,49.69,47.20022074,49.69,47.27629051,49.69,45.48049868,49.69,44.73961906,49.69,46.52164321,49.69,46.54909112,49.69,44.50020801,49.69,42.11135092,49.69,45.04628428,49.69,45.14574406,49.69,44.66512871,49.69,46.06272181,49.69,47.3807364,49.69,47.51106049,49.69,46.10186715,49.69,48.32293629,49.69,48.77534561,49.69,47.81419267,49.69,32.06424153,49.69,43.48585532,49.69,43.3376862,49.69,43.90145198,49.69,44.82026186,49.69,45.11440835,49.69,47.70355059,49.69,46.9806132,49.69,45.96127926,49.69,44.71696774,49.69,46.49536165,49.69,46.19864921,49.69,45.03742009,49.69,44.24002636,49.69,43.93217536,49.69,44.40535528,49.69,45.54257235,49.69,45.77781858,49.69,46.4391294,49.69,46.58907233,49.69,45.6129562,49.69,47.14960152,49.69,47.1212497,49.69,45.42734752,49.69,44.87878791,49.69,42.39428595,49.69,45.54421494,49.69,45.02764226,49.69,46.59809204,49.69,45.4161555,49.69,47.81797356,49.69,47.05235293,49.69,44.52804956,49.69,46.35165378,49.69,48.20282741,49.69,48.97074185,49.69,45.40947333,49.69,42.78439319,49.69,45.05357878,49.69,45.8329671,49.69,44.16401491,49.69,45.15835999,49.69,47.15063179,49.69,48.05642238,49.69,45.69184463,49.69,46.3317871,49.69,48.42738704,49.69,47.20063382,49.69,45.77783316,49.69,40.62516445,49.69,42.66211199,49.69,43.60380647,49.69,42.55454128,49.69,44.75312919,49.69,44.76443298,49.69,44.09775213,49.69,45.45190387,49.69,45.29819949,49.69,44.5291916,49.69,43.56558934,49.69,44.12892261
50.01,50.01,40.3224189,50.01,42.40282525,50.01,42.51498971,50.01,42.92876803,50.01,43.01350598,50.01,42.36411233,50.01,43.29647759,50.01,40.44319757,50.01,43.76337928,50.01,43.37526867,50.01,43.54712041,50.01,43.04249694,50.01,42.387652,50.01,43.89863156,50.01,43.65798763,50.01,41.86724311,50.01,44.61959649,50.01,46.00776651,50.01,46.06999966,50.01,44.35335287,50.01,43.54800466,50.01,45.4122979,50.01,45.37300195,50.01,43.40391468,50.01,41.01397504,50.01,43.88290444,50.01,44.06374935,50.01,43.50550694,50.01,44.94372001,50.01,46.17708694,50.01,46.28546173,50.01,44.95121189,50.01,47.14017766,50.01,47.55815376,50.01,46.6488569,50.01,31.22639911,50.01,42.3959164,50.01,42.26910827,50.01,42.79912737,50.01,43.70769059,50.01,43.97966244,50.01,46.5362163,50.01,45.84907173,50.01,44.85388058,50.01,43.61195288,50.01,45.30408344,50.01,45.11778724,50.01,43.95391213,50.01,43.13765648,50.01,42.83831642,50.01,43.32291781,50.01,44.45679624,50.01,44.63210726,50.01,45.30822292,50.01,45.46838499,50.01,44.52365959,50.01,46.01807149,50.01,45.98164209,50.01,44.33766462,50.01,43.77195948,50.01,41.30128047,50.01,44.43287274,50.01,43.94026447,50.01,45.44434489,50.01,44.27717082,50.01,46.63794946,50.01,45.91482733,50.01,43.42443233,50.01,45.27742944,50.01,47.04708786,50.01,47.8154868,50.01,44.29955416,50.01,41.651611,50.01,43.91785684,50.01,44.72070775,50.01,43.08349824,50.01,44.05389621,50.01,45.99453668,50.01,46.96034819,50.01,44.60190652,50.01,45.19623823,50.01,47.21892988,50.01,46.00829609,50.01,44.61587484,50.01,39.58929059,50.01,41.52576972,50.01,42.53652766,50.01,41.45987808,50.01,43.66146636,50.01,43.61814753,50.01,43.03557837,50.01,44.35367354,50.01,44.15912752,50.01,43.41937458,50.01,42.50488879,50.01,43.10235426
50.33,50.33,39.24312928,50.33,41.2698187,50.33,41.42661383,50.33,41.85411237,50.33,41.93252937,50.33,41.27474588,50.33,42.23557529,50.33,39.44014363,50.33,42.65790855,50.33,42.30728181,50.33,42.44324576,50.33,41.99584899,50.33,41.34874591,50.33,42.80104947,50.33,42.49639517,50.33,40.8538898,50.33,43.50362949,50.33,44.81487184,50.33,44.91924644,50.33,43.25831517,50.33,42.49526785,50.33,44.28554004,50.33,44.26814428,50.33,42.34891989,50.33,40.00744241,50.33,42.77956229,50.33,42.9730003,50.33,42.41252134,50.33,43.80652477,50.33,45.05102666,50.33,45.17065414,50.33,43.89646769,50.33,45.96997018,50.33,46.37989802,50.33,45.47685851,50.33,30.42787801,50.33,41.31417304,50.33,41.17573092,50.33,41.80343627,50.33,42.64652355,50.33,42.89633745,50.33,45.4487726,50.33,44.74230526,50.33,43.7430448,50.33,42.52333431,50.33,44.23209908,50.33,43.91717254,50.33,42.86217761,50.33,42.06695297,50.33,41.78846522,50.33,42.22915635,50.33,43.32788366,50.33,43.54547166,50.33,44.19185072,50.33,44.34220262,50.33,43.39275335,50.33,44.87550921,50.33,44.83045514,50.33,43.22171603,50.33,42.6402844,50.33,40.27794173,50.33,43.30012332,50.33,42.82161826,50.33,44.34517643,50.33,43.18727436,50.33,45.45544908,50.33,44.74418089,50.33,42.37025157,50.33,44.18918791,50.33,45.87213114,50.33,46.63775867,50.33,43.1592419,50.33,40.60966636,50.33,42.78075278,50.33,43.57969467,50.33,41.93109107,50.33,42.98861276,50.33,44.86581034,50.33,45.71686664,50.33,43.48507239,50.33,44.07246134,50.33,46.06013176,50.33,44.93664221,50.33,43.5097909,50.33,38.60494275,50.33,40.52383915,50.33,41.46988945,50.33,40.41389839,50.33,42.56078866,50.33,42.5239903,50.33,41.96901675,50.33,43.23310588,50.33,43.06043589,50.33,42.34474101,50.33,41.42433489,50.33,41.97314703
50.68,50.68,38.21283454,50.68,40.19489414,50.68,40.35131755,50.68,40.6917415,50.68,40.82059021,50.68,40.20852237,50.68,41.08415192,50.68,38.37780171,50.68,41.49962101,50.68,41.19657874,50.68,41.36442703,50.68,40.9163182,50.68,40.24959654,50.68,41.66693972,50.68,41.38053798,50.68,39.73388101,50.68,42.39203441,50.68,43.64631254,50.68,43.7547845,50.68,42.13967167,50.68,41.46064087,50.68,43.11331029,50.68,43.15228557,50.68,41.26397167,50.68,38.95976355,50.68,41.66046813,50.68,41.85891556,50.68,41.33412912,50.68,42.65593622,50.68,43.87613648,50.68,43.99415549,50.68,42.73142835,50.68,44.88912935,50.68,45.20853036,50.68,44.32851597,50.68,29.66314886,50.68,40.2118359,50.68,40.13314927,50.68,40.69173664,50.68,41.52480287,50.68,41.83473942,50.68,44.31259936,50.68,43.56917336,50.68,42.61372514,50.68,41.42414831,50.68,43.09668434,50.68,42.80212995,50.68,41.77078634,50.68,40.94460953,50.68,40.70540374,50.68,41.14748796,50.68,42.20815291,50.68,42.42562642,50.68,43.06200887,50.68,43.23762598,50.68,42.32461719,50.68,43.76041556,50.68,43.68649274,50.68,42.07893009,50.68,41.55858436,50.68,39.19304678,50.68,42.18201392,50.68,41.70238769,50.68,43.21998945,50.68,42.06169196,50.68,44.30917894,50.68,43.62286033,50.68,41.31318391,50.68,43.08996496,50.68,44.71212756,50.68,45.47270424,50.68,42.05524466,50.68,39.55244579,50.68,41.68925017,50.68,42.46581634,50.68,40.88151156,50.68,41.8724369,50.68,43.70325473,50.68,44.62705922,50.68,42.3677028,50.68,42.95859466,50.68,44.91115801,50.68,43.7368516,50.68,42.39010557,50.68,37.54296697,50.68,39.44470504,50.68,40.41340981,50.68,39.32733707,50.68,41.50292482,50.68,41.45497095,50.68,40.8920206,50.68,42.11219657,50.68,41.93255173,50.68,41.248813,50.68,40.33073188,50.68,40.90989034
51,51,37.22480246,51,39.14086839,51,39.27337803,51,39.64023491,51,39.7857606,51,39.14228952,51,40.01800409,51,37.40631299,51,40.45217131,51,40.12601449,51,40.26896758,51,39.87286466,51,39.19240302,51,40.59769214,51,40.33137321,51,38.74339051,51,41.32128797,51,42.56693732,51,42.71815965,51,41.10353267,51,40.36353437,51,42.09772296,51,42.05817437,51,40.27865552,51,37.9378601,51,40.62094029,51,40.85649003,51,40.25095208,51,41.58346499,51,42.80470012,51,42.89392252,51,41.67123467,51,43.74422688,51,44.08502979,51,43.22615009,51,28.89393125,51,39.22564521,51,39.09822491,51,39.6958823,51,40.44834763,51,40.71868215,51,43.22200575,51,42.5472359,51,41.53297009,51,40.41775821,51,41.99822959,51,41.77027134,51,40.68197581,51,39.90471488,51,39.66304094,51,40.08360908,51,41.20598489,51,41.39576953,51,41.99997867,51,42.16615562,51,41.25680045,51,42.67663849,51,42.6556447,51,41.03004226,51,40.53448485,51,38.15697094,51,41.12009546,51,40.60105425,51,42.15779405,51,41.04376766,51,43.20107512,51,42.53984605,51,40.22572892,51,41.99881748,51,43.58417656,51,44.32422587,51,41.02579589,51,38.55469419,51,40.63372799,51,41.38771891,51,39.81952265,51,40.8219166,51,42.61684919,51,43.49214593,51,41.34561959,51,41.88671618,51,43.78917331,51,42.659619,51,41.29537733,51,36.61662631,51,38.42483003,51,39.40812502,51,38.32468562,51,40.43509837,51,40.46521408,51,39.83052726,51,41.02266212,51,40.86548321,51,40.22816062,51,39.32218701,51,39.88014277
51.31,51.31,36.25279145,51.31,38.12626977,51.31,38.24998543,51.31,38.60161562,51.31,38.7303866,51.31,38.12744311,51.31,38.96218068,51.31,36.40617098,51.31,39.35986749,51.31,39.14667679,51.31,39.23650164,51.31,38.8181903,51.31,38.15361854,51.31,39.51809099,51.31,39.26685543,51.31,37.73004296,51.31,40.23281997,51.31,41.43688743,51.31,41.61531278,51.31,40.01597565,51.31,39.3420026,51.31,41.03441009,51.31,41.01010763,51.31,39.28223516,51.31,36.86135142,51.31,39.5174035,51.31,39.79331078,51.31,39.22306532,51.31,40.5160005,51.31,41.68559169,51.31,41.8416337,51.31,40.60594195,51.31,42.63808591,51.31,42.89574447,51.31,42.10496219,51.31,28.09162935,51.31,38.1878203,51.31,38.06584643,51.31,38.65476086,51.31,39.40185992,51.31,39.66490419,51.31,42.11893052,51.31,41.43239813,51.31,40.49026962,51.31,39.40364787,51.31,40.92599157,51.31,40.682124,51.31,39.69764595,51.31,38.85452253,51.31,38.61053349,51.31,39.03980329,51.31,40.10908731,51.31,40.2713847,51.31,40.91301925,51.31,41.07963347,51.31,40.17883664,51.31,41.57998627,51.31,41.57495767,51.31,39.95969422,51.31,39.48560916,51.31,37.18017426,51.31,40.04801778,51.31,39.56006642,51.31,41.10310026,51.31,39.97095633,51.31,42.04544497,51.31,41.44172168,51.31,39.22995475,51.31,40.90508524,51.31,42.5010311,51.31,43.2000111,51.31,39.91885811,51.31,37.53102708,51.31,39.53220507,51.31,40.32480931,51.31,38.77011739,51.31,39.77893919,51.31,41.49767273,51.31,42.39532365,51.31,40.25933307,51.31,40.79918831,51.31,42.69377945,51.31,41.58510232,51.31,40.22577751,51.31,35.69028566,51.31,37.4049526,51.31,38.34656853,51.31,37.3220366,51.31,39.36218501,51.31,39.38872727,51.31,38.84613667,51.31,39.9487309,51.31,39.80634141,51.31,39.20751068,51.31,38.2530196,51.31,38.86171075
